D1,D2,D3,rX,rY,gX,gY
417,313,93,61.7525,408.0946262,69,407
420,319,83,56.8125,412.0268692,67,399
418,321,84,53.42166667,409.8738318,67,393
411,321,84,48.58583333,403.0946262,67,385
403,319,83,45.15333333,395.682243,73,375
396,313,83,47.0925,388.7558411,85,367
394,303,85,56.0425,386.9100467,97,363
392,288,90,70.23666667,384.0514019,111,359
391,272,97,85.60833333,381.6074766,126,357
392,259,106,99.28833333,380.3878505,137,355
390,239,146,122.985,366.7850467,171,351
